City,Type,Area,Price,Purpose,Location,Built in year,Bedrooms,Bathrooms,price,Area_sqft,price_category,property_age_group,price_per_sqft,region
peshawar,house,2 Kanal,"PKR
18 Crore",For Sale,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2010.0,10.0,6.0,180000000.0,10890.0,High,Moderate,16528.92561983471,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
3.45 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,7.0,7.0,34500000.0,1905.75,Mid,New,18103.109012199922,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
12 Crore",For Sale,"Irshadabad, Peshawar, Khyber Pakhtunkhwa",2024.0,7.0,7.0,120000000.0,5445.0,High,New,22038.567493112947,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
1.65 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,6.0,6.0,16500000.0,1361.25,Mid,New,12121.212121212122,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.2 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,5.0,5.0,22000000.0,1361.25,Mid,New,16161.61616161616,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
1.95 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,5.0,5.0,19500000.0,1361.25,Mid,New,14325.068870523415,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
1.95 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,5.0,5.0,19500000.0,1361.25,Mid,New,14325.068870523415,Khyber Pakhtunkhwa
peshawar,house,5.5 Marla,"PKR
2.4 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,6.0,6.0,24000000.0,14973.75,Mid,New,1602.8049085900325,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.3 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,6.0,6.0,23000000.0,1361.25,Mid,New,16896.23507805326,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
1.35 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,6.0,6.0,13500000.0,1361.25,Mid,New,9917.355371900827,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
2.5 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,6.0,6.0,25000000.0,1905.75,Mid,New,13118.194936376754,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
2.9 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,6.0,6.0,29000000.0,1905.75,Mid,New,15217.106126197035,Khyber Pakhtunkhwa
peshawar,house,1.2 Marla,"PKR
75 Lakh",For Sale,"Gulberg, Peshawar, Khyber Pakhtunkhwa",2022.0,3.0,2.0,7500000.0,3267.0,Low,New,2295.684113865932,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.3 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,6.0,6.0,23000000.0,1361.25,Mid,New,16896.23507805326,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
2.9 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,7.0,6.0,29000000.0,1905.75,Mid,New,15217.106126197035,Khyber Pakhtunkhwa
peshawar,house,3 Marla,"PKR
1.55 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,5.0,5.0,15500000.0,816.75,Mid,New,18977.655341291706,Khyber Pakhtunkhwa
peshawar,house,4 Marla,"PKR
2 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,5.0,5.0,20000000.0,1089.0,Mid,New,18365.472910927456,Khyber Pakhtunkhwa
peshawar,house,4 Marla,"PKR
1.5 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,5.0,5.0,15000000.0,1089.0,Mid,,13774.104683195592,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
2.6 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,6.0,6.0,26000000.0,1905.75,Mid,New,13642.922733831825,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.55 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,7.0,6.0,25500000.0,1361.25,Mid,New,18732.782369146007,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
4.8 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,5.0,6.0,48000000.0,5445.0,Mid,New,8815.426997245178,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
1.95 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,5.0,5.0,19500000.0,1361.25,Mid,New,14325.068870523415,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.2 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,6.0,6.0,22000000.0,1361.25,Mid,New,16161.61616161616,Khyber Pakhtunkhwa
peshawar,flat,2 Marla,"PKR
60 Lakh",For Sale,"Old Bara Road, Peshawar, Khyber Pakhtunkhwa",,,1.0,6000000.0,544.5,Low,,11019.283746556473,Khyber Pakhtunkhwa
peshawar,flat,3.7 Marla,"PKR
1 Crore",For Sale,"Old Bara Road, Peshawar, Khyber Pakhtunkhwa",,1.0,1.0,10000000.0,10073.25,Low,,992.7282654555382,Khyber Pakhtunkhwa
peshawar,flat,3.7 Marla,"PKR
95 Lakh",For Sale,"University Town, Peshawar, Khyber Pakhtunkhwa",,1.0,1.0,9500000.0,10073.25,Low,,943.0918521827613,Khyber Pakhtunkhwa
peshawar,flat,6 Marla,"PKR
1.6 Crore",For Sale,"University Town, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,16000000.0,1633.5,Mid,,9794.918885827976,Khyber Pakhtunkhwa
peshawar,flat,2.1 Marla,"PKR
78 Lakh",For Sale,"University Road, Peshawar, Khyber Pakhtunkhwa",,1.0,1.0,7800000.0,5717.25,Low,,1364.2922733831824,Khyber Pakhtunkhwa
peshawar,flat,5.2 Marla,"PKR
1.25 Crore",For Sale,"Old Bara Road, Peshawar, Khyber Pakhtunkhwa",2024.0,2.0,2.0,12500000.0,14157.0,Mid,New,882.9554284099738,Khyber Pakhtunkhwa
peshawar,flat,2.2 Marla,"PKR
78 Lakh",For Sale,"University Road, Peshawar, Khyber Pakhtunkhwa",,1.0,1.0,7800000.0,5989.5,Low,,1302.2789882294014,Khyber Pakhtunkhwa
peshawar,flat,3.8 Marla,"PKR
95 Lakh",For Sale,"Old Bara Road, Peshawar, Khyber Pakhtunkhwa",,1.0,1.0,9500000.0,10345.5,Low,,918.2736455463728,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
5.1 Crore",For Sale,"Askari 6, Peshawar, Khyber Pakhtunkhwa",,4.0,4.0,51000000.0,2722.5,High,,18732.782369146007,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
4.7 Crore",For Sale,"Regi Model Town, Peshawar, Khyber Pakhtunkhwa",2024.0,10.0,,47000000.0,2722.5,Mid,New,17263.54453627181,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
6.7 Crore",For Sale,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2023.0,9.0,,67000000.0,2722.5,High,New,24609.73370064279,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.8 Crore",For Sale,"Regi Model Town, Peshawar, Khyber Pakhtunkhwa",2024.0,8.0,,28000000.0,1361.25,Mid,New,20569.329660238753,Khyber Pakhtunkhwa
peshawar,penthouse,7.6 Marla,"PKR
1.6 Crore",For Sale,"Old Bara Road, Peshawar, Khyber Pakhtunkhwa",,2.0,2.0,16000000.0,20691.0,Mid,,773.2830699337876,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
2.6 Crore",For Sale,"Nasir Bagh Road, Peshawar, Khyber Pakhtunkhwa",2024.0,10.0,,26000000.0,2722.5,Mid,New,9550.045913682277,Khyber Pakhtunkhwa
peshawar,house,3 Marla,"PKR
1.3 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,4.0,4.0,13000000.0,816.75,Mid,New,15916.743189470462,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
3.45 Crore",For Sale,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2020.0,5.0,5.0,34500000.0,1905.75,Mid,New,18103.109012199922,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
1.3 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,6.0,6.0,13000000.0,1361.25,Mid,New,9550.045913682277,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
2.5 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,9.0,6.0,25000000.0,2722.5,Mid,New,9182.736455463728,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
4.8 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,7.0,6.0,48000000.0,2722.5,Mid,New,17630.853994490357,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.3 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,6.0,6.0,23000000.0,1361.25,Mid,New,16896.23507805326,Khyber Pakhtunkhwa
peshawar,house,4 Marla,"PKR
1.4 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,7.0,6.0,14000000.0,1089.0,Mid,New,12855.831037649219,Khyber Pakhtunkhwa
peshawar,house,3 Marla,"PKR
1.25 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,4.0,4.0,12500000.0,816.75,Mid,New,15304.560759106214,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
4.2 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,6.0,6.0,42000000.0,2722.5,Mid,New,15426.997245179064,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
4.2 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,7.0,6.0,42000000.0,2722.5,Mid,New,15426.997245179064,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
6.2 Crore",For Sale,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2010.0,7.0,6.0,62000000.0,5445.0,High,Moderate,11386.593204775023,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
3.45 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,7.0,7.0,34500000.0,1905.75,Mid,New,18103.109012199922,Khyber Pakhtunkhwa
peshawar,house,8 Marla,"PKR
3.4 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,7.0,7.0,34000000.0,2178.0,Mid,New,15610.651974288337,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
5.9 Crore",For Sale,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2012.0,8.0,6.0,59000000.0,2722.5,High,Moderate,21671.2580348944,Khyber Pakhtunkhwa
peshawar,flat,6.5 Marla,"PKR
1.35 Crore",For Sale,"University Town, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,13500000.0,17696.25,Mid,,762.8734901462174,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
5 Crore",For Sale,"Regi Model Town, Peshawar, Khyber Pakhtunkhwa",2025.0,10.0,6.0,50000000.0,2722.5,Mid,New,18365.472910927456,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
7 Crore",For Sale,"Regi Model Town, Peshawar, Khyber Pakhtunkhwa",2025.0,10.0,6.0,70000000.0,5445.0,High,New,12855.831037649219,Khyber Pakhtunkhwa
peshawar,house,2 Kanal,"PKR
12 Crore",For Sale,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2005.0,10.0,6.0,120000000.0,10890.0,High,Moderate,11019.283746556473,Khyber Pakhtunkhwa
peshawar,house,6 Marla,"PKR
1.98 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,6.0,6.0,19800000.0,1633.5,Mid,New,12121.212121212122,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
8.5 Crore",For Sale,"Regi Model Town, Peshawar, Khyber Pakhtunkhwa",2024.0,11.0,7.0,85000000.0,5445.0,High,New,15610.651974288337,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.8 Crore",For Sale,"Regi Model Town, Peshawar, Khyber Pakhtunkhwa",2025.0,8.0,7.0,28000000.0,1361.25,Mid,New,20569.329660238753,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
1.5 Crore",For Sale,"Wapda Town, Peshawar, Khyber Pakhtunkhwa",2024.0,6.0,6.0,15000000.0,1905.75,Mid,New,7870.916961826053,Khyber Pakhtunkhwa
peshawar,flat,11.6 Marla,"PKR
2.8 Crore",For Sale,"Askari 6, Peshawar, Khyber Pakhtunkhwa",2023.0,3.0,4.0,28000000.0,31581.0,Mid,New,886.6090370792565,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.45 Crore",For Sale,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,5.0,5.0,24500000.0,1361.25,Mid,,17998.163452708908,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
1.95 Crore",For Sale,"Nasir Bagh Road, Peshawar, Khyber Pakhtunkhwa",2025.0,8.0,,19500000.0,1361.25,Mid,New,14325.068870523415,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
1.79 Crore",For Sale,"Nasir Bagh Road, Peshawar, Khyber Pakhtunkhwa",2025.0,8.0,6.0,17900000.0,2722.5,Mid,New,6574.839302112029,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
6.7 Crore",For Sale,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2023.0,9.0,7.0,67000000.0,2722.5,High,New,24609.73370064279,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.3 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,5.0,5.0,23000000.0,1361.25,Mid,New,16896.23507805326,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.1 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,5.0,5.0,21000000.0,1361.25,Mid,New,15426.997245179064,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
3 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,6.0,6.0,30000000.0,1905.75,Mid,New,15741.833923652106,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
3.45 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,7.0,6.0,34500000.0,1905.75,Mid,New,18103.109012199922,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
3.4 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,7.0,6.0,34000000.0,1905.75,Mid,New,17840.745113472385,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
2.85 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,7.0,6.0,28500000.0,1905.75,Mid,New,14954.7422274695,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.25 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,6.0,6.0,22500000.0,1361.25,Mid,New,16528.92561983471,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.2 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,5.0,5.0,22000000.0,1361.25,Mid,New,16161.61616161616,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
4.2 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2022.0,6.0,6.0,42000000.0,2722.5,Mid,New,15426.997245179064,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
2.4 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,6.0,6.0,24000000.0,1905.75,Mid,,12593.467138921684,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
2.4 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,6.0,6.0,24000000.0,1905.75,Mid,,12593.467138921684,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
4.25 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,6.0,6.0,42500000.0,2722.5,Mid,New,15610.651974288337,Khyber Pakhtunkhwa
peshawar,house,12 Marla,"PKR
4.75 Crore",For Sale,"Shami Road, Peshawar, Khyber Pakhtunkhwa",2024.0,7.0,6.0,47500000.0,3267.0,Mid,New,14539.332721150902,Khyber Pakhtunkhwa
peshawar,house,9 Marla,"PKR
3.6 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,6.0,6.0,36000000.0,2450.25,Mid,,14692.378328741965,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.4 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,8.0,,24000000.0,1361.25,Mid,,17630.853994490357,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
4.5 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,6.0,6.0,45000000.0,2722.5,Mid,,16528.92561983471,Khyber Pakhtunkhwa
peshawar,house,9 Marla,"PKR
4.25 Crore",For Sale,"Shami Road, Peshawar, Khyber Pakhtunkhwa",,7.0,6.0,42500000.0,2450.25,Mid,,17345.168860320377,Khyber Pakhtunkhwa
peshawar,flat,13 Marla,"PKR
3.5 Crore",For Sale,"Askari 6, Peshawar, Khyber Pakhtunkhwa",,4.0,6.0,35000000.0,3539.25,Mid,,9889.100798191706,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
7.15 Crore",For Sale,"Askari 6, Peshawar, Khyber Pakhtunkhwa",2024.0,5.0,6.0,71500000.0,5445.0,High,New,13131.31313131313,Khyber Pakhtunkhwa
peshawar,flat,9 Marla,"PKR
3.4 Crore",For Sale,"Askari 6, Peshawar, Khyber Pakhtunkhwa",2021.0,3.0,4.0,34000000.0,2450.25,Mid,New,13876.1350882563,Khyber Pakhtunkhwa
peshawar,house,12 Marla,"PKR
5.3 Crore",For Sale,"Askari 6, Peshawar, Khyber Pakhtunkhwa",,5.0,6.0,53000000.0,3267.0,High,,16222.834404652587,Khyber Pakhtunkhwa
peshawar,flat,12.4 Marla,"PKR
3.15 Crore",For Sale,"Askari 6, Peshawar, Khyber Pakhtunkhwa",2025.0,3.0,5.0,31500000.0,33759.0,Mid,New,933.0845107971207,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.2 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,6.0,6.0,22000000.0,1361.25,Mid,,16161.61616161616,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
1.3 Crore",For Sale,"Shams-ul-Qamar Town, Peshawar, Khyber Pakhtunkhwa",,7.0,6.0,13000000.0,1361.25,Mid,,9550.045913682277,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.4 Crore",For Sale,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,5.0,4.0,24000000.0,1361.25,Mid,,17630.853994490357,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
2.85 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,6.0,6.0,28500000.0,1905.75,Mid,,14954.7422274695,Khyber Pakhtunkhwa
peshawar,house,7.2 Marla,"PKR
2.4 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2020.0,6.0,6.0,24000000.0,19602.0,Mid,New,1224.364860728497,Khyber Pakhtunkhwa
peshawar,house,4 Marla,"PKR
1.33 Crore",For Sale,"Afghan Colony, Peshawar, Khyber Pakhtunkhwa",2024.0,5.0,5.0,13300000.0,1089.0,Mid,New,12213.039485766758,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
2.7 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2023.0,6.0,6.0,27000000.0,1905.75,Mid,New,14167.650531286896,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
4.5 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,6.0,6.0,45000000.0,2722.5,Mid,New,16528.92561983471,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
3.2 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2023.0,6.0,6.0,32000000.0,1905.75,Mid,New,16791.289518562247,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
4.3 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2023.0,7.0,6.0,43000000.0,2722.5,Mid,New,15794.306703397613,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
1.85 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2023.0,6.0,6.0,18500000.0,1361.25,Mid,New,13590.449954086318,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
1.1 Crore",For Sale,"Shams-ul-Qamar Town, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,11000000.0,1361.25,Mid,,8080.80808080808,Khyber Pakhtunkhwa
peshawar,flat,10 Marla,"PKR
3.15 Crore",For Sale,"Askari 6, Peshawar, Khyber Pakhtunkhwa",,4.0,4.0,31500000.0,2722.5,Mid,,11570.247933884297,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.2 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,6.0,6.0,22000000.0,1361.25,Mid,New,16161.61616161616,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
4.5 Crore",For Sale,"Regi Model Town, Peshawar, Khyber Pakhtunkhwa",2024.0,10.0,,45000000.0,2722.5,Mid,New,16528.92561983471,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
4.65 Crore",For Sale,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,5.0,5.0,46500000.0,2722.5,Mid,,17079.889807162534,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
3.3 Crore",For Sale,"Gulberg, Peshawar, Khyber Pakhtunkhwa",,6.0,6.0,33000000.0,2722.5,Mid,,12121.212121212122,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
6 Crore",For Sale,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2005.0,7.0,6.0,60000000.0,5445.0,High,Moderate,11019.283746556473,Khyber Pakhtunkhwa
peshawar,flat,4.9 Marla,"PKR
80 Lakh",For Sale,"Gulberg, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,8000000.0,13340.25,Low,,599.6889113772231,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.1 Crore",For Sale,"Gulberg, Peshawar, Khyber Pakhtunkhwa",2023.0,6.0,6.0,21000000.0,1361.25,Mid,New,15426.997245179064,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
12.5 Crore",For Sale,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2023.0,,,125000000.0,5445.0,High,New,22956.84113865932,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
9 Crore",For Sale,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,8.0,6.0,90000000.0,5445.0,High,,16528.92561983471,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
9 Crore",For Sale,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,7.0,,90000000.0,5445.0,High,,16528.92561983471,Khyber Pakhtunkhwa
peshawar,house,6 Marla,"PKR
2.55 Crore",For Sale,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,5.0,4.0,25500000.0,1633.5,Mid,,15610.651974288337,Khyber Pakhtunkhwa
peshawar,house,6 Marla,"PKR
1.1 Crore",For Sale,"Nasir Bagh Road, Peshawar, Khyber Pakhtunkhwa",2025.0,3.0,3.0,11000000.0,1633.5,Mid,New,6734.006734006734,Khyber Pakhtunkhwa
peshawar,house,3.5 Marla,"PKR
1.15 Crore",For Sale,"Danishabad, Peshawar, Khyber Pakhtunkhwa",,4.0,3.0,11500000.0,9528.75,Mid,,1206.8739341466614,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.2 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,7.0,,22000000.0,1361.25,Mid,New,16161.61616161616,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.8 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,7.0,,28000000.0,1361.25,Mid,,20569.329660238753,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
3.1 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2023.0,7.0,6.0,31000000.0,1905.75,Mid,New,16266.561721107175,Khyber Pakhtunkhwa
peshawar,house,3 Marla,"PKR
85 Lakh",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,3.0,3.0,8500000.0,816.75,Low,New,10407.101316192226,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
2.85 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,7.0,6.0,28500000.0,1905.75,Mid,New,14954.7422274695,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
4.7 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2020.0,7.0,,47000000.0,1905.75,Mid,New,24662.206480388297,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
2.15 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,5.0,5.0,21500000.0,1361.25,Mid,,15794.306703397613,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
2.9 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,6.0,6.0,29000000.0,1905.75,Mid,New,15217.106126197035,Khyber Pakhtunkhwa
peshawar,house,3 Marla,"PKR
1.05 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,4.0,4.0,10500000.0,816.75,Mid,New,12855.831037649219,Khyber Pakhtunkhwa
peshawar,house,4 Marla,"PKR
1.7 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,6.0,6.0,17000000.0,1089.0,Mid,New,15610.651974288337,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
4.2 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,7.0,6.0,42000000.0,2722.5,Mid,New,15426.997245179064,Khyber Pakhtunkhwa
peshawar,house,3.5 Marla,"PKR
1.75 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,5.0,5.0,17500000.0,9528.75,Mid,New,1836.5472910927456,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
2.5 Crore",For Sale,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,6.0,6.0,25000000.0,1905.75,Mid,,13118.194936376754,Khyber Pakhtunkhwa
